NOME_ORDENACAO;NUM_ORDENACAO;NUM_VIA;NOME/NUM_DISPOSICAO;NOME/NUM_DISPOSICAO.1;COD_FOGO;NUM_FOGO
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;47
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;48
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;48
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;48
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;48
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;48
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;48
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;48
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;48
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;49
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;50
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;50
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;50
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;50
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;50
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;50
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;51
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;52
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;52
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;52
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;52
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;52
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;52
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;52
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;52
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;52
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;52
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;52
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;ANHUMAS;;;53
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;54
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;54
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;54
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;54
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;54
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;54
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;54
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;54
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;54
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;54
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;55
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;55
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;55
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;55
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;56
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;57
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;58
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;58
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;58
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;58
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;59
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;60
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;60
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;60
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;60
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;61
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;61
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;61
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;61
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;61
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;62
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;62
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;62
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;62
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;62
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;62
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;63
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;63
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;63
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;63
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;63
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;63
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;63
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;63
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;63
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;64
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;64
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;64
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;64
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;64
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;64
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;64
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;65
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;65
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;65
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;65
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;65
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;65
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;65
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;66
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;67
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;67
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;68
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;68
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;68
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;68
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;68
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;68
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;68
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;68
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;68
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;68
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;68
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;69
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;70
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;70
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;70
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;70
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;70
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;70
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;70
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;71
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;72
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;72
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;72
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;72
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;72
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;72
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;72
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;72
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;72
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;72
COMPANHIA DA ORDENANCA;1;;BOAVISTA;;;72
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;73
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;74
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;74
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;75
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;75
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;75
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;75
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;76
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;76
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;76
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;76
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;76
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;76
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;76
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;77
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;77
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;77
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;77
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;77
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;78
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;78
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;78
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;78
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;78
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;79
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;79
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;80
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;80
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;80
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;80
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;81
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;81
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;81
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;81
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;81
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;82
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;82
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;82
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;82
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;82
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;82
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;83
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;83
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;83
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;84
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;84
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;84
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;84
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;85
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;85
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;86
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;86
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;86
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;86
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;86
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;87
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;87
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;87
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;87
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;87
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;88
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;88
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;88
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;88
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;88
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;88
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;88
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;89
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;89
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;89
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;89
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;89
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;89
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;90
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;90
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;90
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;90
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;91
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;91
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;91
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;91
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;91
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;91
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;92
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;92
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;93
COMPANHIA DA ORDENANCA;1;;CAMPO GRANDE;;;93
